blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
18258670,124,23077.189829724254452325,-13.344614207525755182,1725.113023546864961017038443,980239.417578927779825268
18258686,15,23694.13967516818478345,-13.68568797174722266,1727.115505857373059954542834,980239.417578927779825268
18258691,25,18857.053089644041286599,-10.880458983941654805,1728.710017555602984733085134,980239.417578927779825268
18258693,155,11138.725080670832063439,-6.422293862517489382,1729.652229738813534993050098,980239.417578927779825268
18258963,68,182.879229598992679548,-0.105414125053476635,1729.667701428340400605938209,980239.417578927779825268
18259080,53,8227.372902199679099882,-4.741396668772407823,1730.363813556953810047309545,980239.417578927779825268
18259335,184,-13965.236974886003564047,8.097752406704151552,1729.178753178974900584978172,980239.417578927779825268
18259386,20,-20272.42320271771513664,11.76485721696125952,1727.459200706651095646314515,980239.417578927779825268
18259387,29,-16978.1664672097150032,9.862087499364388864,1726.019732692881562333133474,980239.417578927779825268
18259495,21,-19193.21841043606087487,11.158649071467554794,1724.393187387939920861271044,980239.417578927779825268
18259508,194,-3352.202928196785129522,1.95,1724.109180809060194107357878,980239.417578927779825268
18260243,26,53087.735637968443932672,-30.65915676148302958,1728.596158529902708846991163,980234.787718450975276436
18260793,56,-8111.54427177885239616,4.707618803379691045,1727.908129160079302494647277,980234.787718450975276436
18260814,139,-8159.222278381099178016,4.737180487987028685,1727.216193858155444704745717,980234.787718450975276436
18260824,136,-8657.882930017280475577,5.028774453995913997,1726.482121632125310195549251,980234.787718450975276436
18260826,21,-85493.32045646589162536,49.772273732851778661,1719.242154706712913339553528,980332.676015582043063415
18260921,30,-5959.729960174624762025,3.477427242394704782,1718.738051121697440814803381,980332.676015582043063415
18261114,342,3000,-1.74010222022002979,1718.991035530216992596833838,980332.676015582043063415
18261128,89,46.362291776974442576,-0.026889699468882732,1718.994945321950941318916132,980332.676015582043063415
18261147,196,798.5807244385365606,-0.463159818238708904,1719.062291360112645277832312,980332.676015582043063415
18261161,225,1650,-0.956907397543934047,1719.201443604337346584261603,980332.676015582043063415
18261191,54,2480.494200241277263982,-1.438401691049703999,1719.410645919383655685773932,980332.676015582043063415
18261213,121,10815.725049403723606898,-6.269833319010338195,1720.322981722147216337454521,980332.676015582043063415
18261224,146,1050,-0.608503786702039559,1720.411564962085952018391025,980332.676015582043063415
18261245,222,508.80486180212422976,-0.294855096938469024,1720.454491099702226935788152,980332.676015582043063415
18261298,346,598.545394608948456545,-0.346850790854100838,1720.504989026722342929586026,980332.676015582043063415
18261324,76,13601.629526462199496704,-7.879258597613428993,1721.652727647981056309589391,980332.676015582043063415
18261361,23,12851.477803274527326555,-7.43987939154845662,1722.737525564355967032032225,980234.787718450975276436
18261385,41,11693.212421883143396199,-6.765275043881080293,1723.724942692623216697748506,980234.787718450975276436
18261403,69,14446.158060484749688832,-8.352680779579320728,1724.945219143388839096224937,980234.787718450975276436
18261411,36,15239.304454527424397312,-8.804869992197138213,1726.232961183191843839654022,980234.787718450975276436
18261413,154,15988.038881530286059777,-9.230410243843478441,1727.584488792786212658573618,980234.787718450975276436
18261457,134,10018.03815089633668382,-5.780056586848551605,1728.431619846068577998516089,980234.787718450975276436
18261605,100,9462.923694716718415872,-5.457173520315295058,1729.232000809119068132114558,980234.787718450975276436
18261607,24,9249.792358506633640081,-5.33182190081944517,1730.014534028999029448614411,980234.787718450975276436
18261625,164,1249,-0.719771391338919494,1730.120213100557305564299656,980234.787718450975276436
18261677,23,16296.57835667763232768,-9.38733415642505916,1731.499377809239042638375062,980234.787718450975276436
18261681,293,2452.187388202071047959,-1.411888635998473386,1731.70695177489877157781298,980234.787718450975276436
18261686,23,16832.512315532752453632,-9.687039459142189312,1733.131333348111090471171081,988053.411299086479052531
18261690,118,9574.41459125363933184,-5.506493621613281023,1733.935827864019611805964408,988053.411299086479052531
18261691,28,31950.367550681942768144,-18.35700725611715688,1736.621822813832423918167788,988053.411299086479052531
18261695,23,18905.34191532727074816,-10.848649526416748406,1738.212130973892396352242138,988053.411299086479052531
18261898,89,-12394.627649642897373446,7.154285091678941436,1737.166281685797732482959973,988053.411299086479052531
18261908,84,-10693.092307498570732963,6.175605555473282311,1736.264259545665002552542229,988053.411299086479052531
18262436,92,-15372.589630888851830175,8.883789103657964544,1734.967906080251692353433704,988053.411299086479052531
18262467,108,-14384.010386948239163142,8.318503409854613504,1733.755356840286279038961838,988053.411299086479052531
18262621,85,-18825.66293093239952615,10.895986251823415296,1732.162149976459563118201861,980234.787718450975276436
18262641,44,-14900.672991124996525067,8.63139184289079808,1730.897062018422769177449214,980234.787718450975276436
18262736,33,-16000.299475038723780701,9.275389089794810852,1729.539128800120609497621141,980234.787718450975276436
18263195,1022,90.205396648088095818,-0.0519991600956587,1729.546760007193177517497709,980234.787718450975276436
18263260,112,-12563.653235687600577379,7.288234554056421471,1728.480863469098618877288213,980234.787718450975276436
18263272,141,-14931.940882764331471457,8.667935717847428096,1727.214469410270726902438216,980234.787718450975276436
18263273,123,-15126.254113184223634416,8.78721496499521536,1725.932068624549046834288517,980234.787718450975276436
18263330,185,-19468.2488358251746042,11.319199170137571633,1724.282255326867135578599254,980234.787718450975276436
18263342,59,-15152.862951147621879053,8.817650559899707392,1722.998690186437540431296585,980234.787718450975276436
18263351,101,-17931.20117536279902087,10.442889890097061888,1721.480513831322427026584989,980332.676015582043063415
18263352,325,-14506.592700494907957917,8.45518406599370752,1720.252804553031631545742652,980332.676015582043063415
18263355,55,-25704.847228039637561775,14.996925576262129664,1718.078449900071153457104497,980332.676015582043063415
18263369,54,-15788.622544734211654883,9.220933125763693568,1716.743583279347581509240181,980332.676015582043063415
18263370,40,-18759.382318898262446255,10.965250679035082752,1715.158224839805744626466518,980332.676015582043063415
18263373,72,-17218.268709296973179665,10.073359979416186445,1713.703750738911368294801343,980332.676015582043063415
18263404,14,-26311.183567948025058625,15.409592066802812928,1711.482293920500013067016059,980253.198733114865543171
18263499,220,800,-0.466019611145167858,1711.54961752327864555982411,980253.198733114865543171
18263508,37,25935.058351949991773843,-15.097883999510512473,1713.732775413432298468134354,980332.676015582043063415
18263796,22,-2499.413565808465714348,1.462940319749814334,1713.521692627569917998705015,980332.676015582043063415
18263808,262,-12497.995925709700213874,7.317949161930403766,1712.466395351485087425173685,980332.676015582043063415
18263820,31,-21343.472837837053725957,12.50767059073654784,1710.664823896543306132307647,980253.198733114865543171
18263829,155,-13573.169051786218213634,7.960981093728603136,1709.519620188689029941464073,980253.198733114865543171
18263829,289,-13630.542881052435402157,8,1708.369961592195516439154785,980253.198733114865543171
18263835,40,-25385.550061570327837162,14.913572398795566736,1706.229865895927338719015668,980253.198733114865543171
18263837,213,-22451.486934484778704128,13.205452481389241913,1704.33824028523838699590834,980253.198733114865543171
18263850,29,-28575.088371053444807991,16.828422362205188096,1701.932126448784428583251031,979891.101885834569570641
18263851,28,-37513.12757022250580909,22.128352400014946304,1698.77490517326287568281372,979891.101885834569570641
18263882,247,-14169.789030890673233084,8.369216193624800448,1697.58309444022191927375275,979891.101885834569570641
18263890,24,-19029.85801861837320908,11.249004757818230784,1695.983164791817745624155329,979891.101885834569570641
18263893,256,-18421.182429467480758294,10.8993124726071988,1694.435127860720504197858474,979891.101885834569570641
18263922,85,-20467.506523658701986183,12.121748303185031168,1692.715955613344986926072285,979891.101885834569570641
18263939,5,-53054.79508219487629925,31.478566318979055616,1688.285887304164558522517178,985859.744538082262065483
18263941,33,-18126.672802822210751135,10.773860091313239051,1686.775254986774781736766733,985859.744538082262065483
18263989,288,16448.416559446515253248,-9.718207575748048429,1688.141884096262948910680193,985859.744538082262065483
18264319,75,45.449869074301777106,-0.026842215812799241,1688.145661099634465741378737,985859.744538082262065483
18264695,21,-270645.598836214898181104,161.885303471850192896,1665.661672709374981920127239,985804.461640671486233446
18264701,6,-55279.523611656290133051,33.333333333333333333,1661.125223460844949588429089,1044677.956670257656509593
18264706,29,-22062.301665232842680376,13.328411156866777613,1659.404199022679320270708726,1044677.956670257656509593
18264707,397,-12892.426702074666755595,7.795050246355887801,1658.398906302706979637618415,1044677.956670257656509593
18264723,72,-21125.81863098102493641,12.783362374948448001,1656.752269683655045617902876,1044677.956670257656509593
18264741,72,-109.252893003281804885,0.066142610138848822,1656.743756171904611699233637,1044677.956670257656509593
18264882,299,50155.4818402,-30.147256572576738528,1660.642674061691345271551255,1044677.956670257656509593
18264883,374,2767.19899808,-1.661235534131763583,1660.857920158063602888077851,1044677.956670257656509593
18264963,152,18221.049408957894960753,-10.933250419054153486,1662.306714979047597702935432,985804.461640671486233446
18264983,403,18703.294272131075291778,-11.212453728989772178,1663.849512008415329153328776,985804.461640671486233446
18265059,30,23411.546844616774921809,-14.020361238493020662,1665.781691793969650876198668,985804.461640671486233446
18265070,381,6400,-3.8299065609562532,1666.310085732325280194269626,985804.461640671486233446
18265075,21,25417.049298206193614848,-15.198161885561082952,1668.409383959833412583024615,985804.461640671486233446
18265095,39,18547.923362052855311788,-11.078690340887785562,1669.942167021592307287536771,985804.461640671486233446
18265437,243,-15759.114659050173983691,9.469022573815593031,1668.635885472784264243511044,985804.461640671486233446
18265449,111,-12592.230852262892405886,7.571497190936302592,1667.592476000296711573860565,985804.461640671486233446
18265450,115,-11504.069871853205600443,6.921345857585186816,1666.639518281569941956327296,985804.461640671486233446
18265456,46,-12847.910548988203230087,7.734537297827869696,1665.57556335470580807162404,985804.461640671486233446
18265459,77,-11206.956113171924198653,6.750705546890136897,1664.647775751071219341235078,985804.461640671486233446
18265460,199,-12244.228859494824569495,7.37982656232497664,1663.634411166777378291389518,985804.461640671486233446
18265565,20,-17395.834658280561538331,10.492528350390181888,1662.195216707382486671503679,985804.461640671486233446
18265599,44,-45293.488790259865279266,27.360673973722417417,1658.636997656096333955937681,1044677.956670257656509593
18265602,311,-13725.057031970199854891,8.30247877884717056,1657.567038152069811158286609,1044677.956670257656509593
18265624,11,-32806.985201094651812106,19.867132232316092416,1655.010914194736908862077456,1044677.956670257656509593
18265625,17,-157114.729551538626515487,95.571455299754429106,1642.808965457548128996648234,1046089.253409074902235118
18265629,32,16064.375312147458691962,-9.745585032959846714,1644.050319908420776133106917,1046089.253409074902235118
18265641,37,24443.008202626037710848,-14.814440569567991987,1645.940022082433390825046854,1046089.253409074902235118
18265646,69,17143.187385710523973632,-10.380012059466675651,1647.266018744265156443910057,1046089.253409074902235118
18265647,172,14509.824054309171494912,-8.779011427228347941,1648.388746375322916037826413,1046089.253409074902235118
18265688,102,19239.876537496635441152,-11.63165988760053824,1649.87806142281181234246408,1046089.253409074902235118
18265689,364,27225.398264692269467666,-16.44145335087017843,1651.986899517931867218736642,1044677.956670257656509593
18265844,340,23376.968485407559778304,-14.100627161609327971,1653.800966801152626997563344,1044677.956670257656509593
18265892,59,15497.89263488723451904,-9.339564814940409972,1655.004161641960763724337333,1044677.956670257656509593
18265893,284,17920,-10.790747722549206283,1656.395944714608309974361417,1044677.956670257656509593
18266015,17,28951.254514840914362368,-17.41420488661374818,1658.645722287938621604033386,1044677.956670257656509593
18266199,93,10059.327860277801372717,-6.045164547166746338,1659.427781591137004331575678,1044677.956670257656509593
18266212,27,18317.595348198894862336,-11.000664712098178431,1660.852350755071550445992894,1044677.956670257656509593
18266758,146,7677.15492180963410291,-4.607723030367939651,1661.449588955114788684053021,1044677.956670257656509593
18266768,43,10085.935782988753421752,-6.050891323682960959,1662.263043343421236190230394,985804.461640671486233446
18266771,58,11423.269425067087860012,-6.849561711828007322,1663.205228367104483616681684,985804.461640671486233446
18267990,37,8582.594380563255791111,-5.143698211898978971,1663.913291688790773041678701,985804.461640671486233446
18268003,17,17633.921803382006218752,-10.561449881468164535,1665.368561629192146829428075,985804.461640671486233446
18268393,314,25.890082649040768814,-0.015499509498042497,1665.370698778877590702010873,985777.655858737534422587
18269262,207,-8546.062273012546915195,5.148162403779728384,1664.663253906428754288868322,985854.39314135106558585
18269342,142,-16369.475506091335511716,9.867110515501165554,1663.308604846945238968468382,985854.39314135106558585
18269380,74,-9976.904323717964602937,6.017770126132370432,1662.483240779171432432115476,985854.39314135106558585
18269398,27,-24633.114172090687941221,14.87054604772631552,1660.519988473099587079068483,1044727.888170937235861997
18269641,90,-8709.168405858488268467,5.261702352526738068,1659.8406579554196760636421,1044727.888170937235861997
18269647,57,-12793.577324992622011502,7.733231300707197563,1658.842988374060616699595059,1044727.888170937235861997
18269648,59,-10895.507207665779416892,6.589587546836404971,1657.99357069762701838082136,1044727.888170937235861997
18269695,20,-12354.867199339025119418,7.47629160430787545,1657.030643974563697480732716,1044727.888170937235861997
18269696,84,-8676.951349558352656939,5.253274361421180423,1656.354537752273466696957155,1044727.888170937235861997
18269728,37,-16687.370930613368594251,10.109040608811259904,1655.054649120084118254685835,1044727.888170937235861997
18269955,220,-10863.250586859960311952,6.585114307229029376,1654.208713583261709591764727,1044727.888170937235861997
18270259,369,982.551598500810599932,-0.592175191095369201,1654.284984552250094428344706,1044771.734505662616935613
18270265,279,1027.270179678812744476,-0.619097491847013097,1654.364728699498014325331202,1044771.734505662616935613
18270271,94,11770.71932702389726412,-7.091644912190857265,1655.278594316538553390546287,1044771.734505662616935613
18270272,95,12300.080832169027765307,-7.406392930940659987,1656.233828590973888321814754,1044771.734505662616935613
18270283,213,10207.663485307540471808,-6.143217820314680966,1657.026773254875540723769848,1044771.734505662616935613
18270284,433,10535.943910626007556562,-6.337702205420941873,1657.845418195911511071865847,1044771.734505662616935613
18270559,296,-16017.897719731171208509,9.69459978075503413,1656.597160243745512459504138,1044771.734505662616935613
18270562,14,-15867.20632524898139867,9.610599526502754929,1655.36110900919453863790083,1044771.734505662616935613
18270616,17,-27400.490284622475418531,16.613090986998568584,1653.227862902299473872507628,1044849.541058544533592685
18270692,76,-18871.062234936352755993,11.454112056682831872,1651.759543250733342924314437,1046260.83779736177931821
18270711,43,-21228.723808686189013738,12.897299220293142528,1650.110701777540733207747666,1046260.83779736177931821
18270712,29,-20542.644843497006760387,12.492751022019209216,1648.515932157480663228148128,1046260.83779736177931821
18271385,74,17933.869679603307511808,-10.841597041005465854,1649.903956736453641826160811,1046260.83779736177931821
18271440,323,1996.661058939634436687,-1.206481035523520856,1650.058528099123446281686896,1046260.83779736177931821
18271454,47,18940.732560772170641776,-11.43930542160729826,1651.525183562463645067118316,1046260.83779736177931821
18271454,115,4000,-2.414511158637216593,1651.83503062431774215274964,1044849.541058544533592685
18271512,28,21315.903943291443347456,-12.859229637636160656,1653.488770301162490936494341,1044849.541058544533592685
18271957,36,-19962.77343560711846651,12.115143830081424476,1651.935325944410791784002782,1044849.541058544533592685
18272371,24,16858.317305262328774656,-10.170551154415994422,1653.2432064810173517573637,1044849.541058544533592685
18272410,146,12941.821373817494340454,-7.802287162493125776,1654.247593563465360019901531,1044849.541058544533592685
18273180,183,8348.000682114718351791,-5.030279010463513866,1654.895625867214258686065753,1044849.541058544533592685
18273588,116,-12700.619206980609658019,7.699967946781491338,1653.906792798940716597749293,1044846.094726433052172644
18273590,42,-10539.702530542357220834,6.393370898770741919,1653.086426754000845211534615,1044846.094726433052172644
18273591,38,-17182.17725502014843429,10.429492291490839971,1651.749562180980601836433304,1046257.391465250297898169
18273593,17,-33532.642393602163422454,20.378444868768790935,1649.145447787955397792547386,1046257.391465250297898169
18273594,23,-133742.551743426361647748,81.598973879286648188,1638.779556029692197885573781,1046255.857331889824184477
18274102,95,8040.850052465715445268,-4.890963140204935634,1639.399982877540454820742608,1046255.857331889824184477
18274138,421,4500,-2.736382177946982813,1639.747251245043092257611195,1046255.857331889824184477
18274143,313,4050,-2.462248495372148542,1640.059824219640688649973542,1046255.857331889824184477
18274152,687,14534.884548994228289536,-8.832803054535315766,1641.181850278262260781532915,1046255.857331889824184477
18274153,505,13064.982131216740253696,-7.934395177777716657,1642.190733710599740741428835,1046257.391465250297898169
18275016,56,-8836.590938198997566372,5.398293831948832768,1641.506281478479877624439307,1046255.857331889824184477
18275189,18,-818.275085290188591323,0.5,1641.442907860133280122390692,1046255.857331889824184477
18275219,4,-47.610532270584377947,0.02909260325740809,1641.439220566044939941430812,1046255.857331889824184477
18275293,153,-302.570972810673775975,0.184888712007916648,1641.415787441108766158532761,1046255.857331889824184477
18275294,46,1336.579265572638593778,-0.811816023184349893,1641.518991814362124251156392,1046255.857331889824184477
18275303,5,507.149754709010240259,-0.308020971346428166,1641.558152385522545834106934,1046255.857331889824184477
18275313,6,147.691221713787208737,-0.0896999209870008,1641.569556743077826482729312,1046255.857331889824184477
18275316,36,950.212585739117906877,-0.577094508389642688,1641.642930799215514170185209,1046255.857331889824184477
18275332,6,590.557897213508646789,-0.358651710892928325,1641.68853366121972180944112,1046255.857331889824184477
